"ID","ccode","redist","finan","incbins","female","age","partyid","educ"
4407,"BG",5,-1,2,1,41,7,3
3066,"VE",2,1,4,0,44,4,3
12070,"FR",4,3,2,0,81,2,3
12965,"DE-W",2,4,3,1,43,4,3
20513,"FR",4,2,4,1,54,2,4
2499,"PL",1,0,1,0,50,2,3
3810,"ZA",4,-1,1,0,50,3,1
3697,"NO",5,6,1,1,37,4,2
956,"SE",4,1,1,1,57,2,1
17211,"PH",4,6,1,1,87,2,1
7474,"SE",5,1,1,1,59,2,4
10018,"FR",2,1,5,0,48,2,4
2459,"CN",2,2,5,1,60,4,3
3778,"IS",4,7,1,1,46,4,2
19968,"CH",2,1,3,0,35,4,3
18212,"FR",1,4,4,0,67,4,4
11343,"VE",5,2,3,1,41,4,1
17930,"FR",4,2,5,1,56,2,4
14834,"TR",5,0,2,0,73,2,1
1173,"SK",2,3,2,0,76,4,3
8769,"TR",2,1,4,1,51,2,3
9342,"RU",4,7,4,1,56,4,3
16388,"UA",1,4,5,0,69,4,4
4153,"AR",5,7,2,0,71,7,4
1781,"SE",5,-1,2,1,56,2,4
806,"DE-E",3,10,5,0,57,4,4
5448,"VE",2,2,3,0,41,4,3
6489,"PT",4,1,5,1,70,3,4
701,"AT",2,1,3,1,38,4,1
20995,"FI",4,7,4,0,67,4,3
14813,"ES",5,1,4,1,23,2,3
7363,"CL",5,1,5,0,50,2,3
10466,"CN",4,6,4,1,48,2,1
9488,"ZA",4,-1,1,1,41,2,4
4154,"AU",2,7,2,0,71,4,3
1272,"PT",3,1,4,1,46,7,3
8263,"ES",2,9,4,1,19,7,4
4413,"BE-FLA",5,7,1,1,67,7,4
5793,"CZ",4,0,1,1,81,4,2
20957,"KR",3,4,2,0,72,2,3
12028,"HU",3,6,5,0,49,2,3
18677,"CZ",2,1,5,0,50,4,1
19720,"DK",3,0,4,1,34,2,2
15989,"CH",3,-1,4,1,40,7,4
1420,"FR",3,1,5,0,68,4,3
4362,"PH",4,7,4,1,33,7,4
11044,"FI",4,-1,3,0,34,2,4
117,"IS",2,1,1,1,82,4,3
2681,"AR",4,0,1,1,20,7,2
4960,"DE-E",4,-1,1,0,62,2,1
5904,"CH",4,0,5,1,29,2,4
2375,"AT",1,7,4,0,53,4,3
1946,"ZA",4,2,2,0,72,4,3
14180,"DK",5,7,5,1,55,7,3
20692,"FR",1,0,5,1,35,4,2
12372,"ZA",5,5,2,0,31,2,3
7648,"VE",2,1,4,1,49,4,3
13004,"RU",3,0,2,1,49,7,1
14149,"BG",2,-1,5,0,54,7,3
15712,"ZA",3,-1,3,0,45,4,3
8150,"JP",2,2,1,0,72,2,1
16778,"SK",4,1,2,0,84,4,1
909,"CN",4,7,5,0,52,4,4
17513,"LV",5,1,2,0,67,2,3
5436,"DK",1,7,2,0,61,4,3
11661,"FR",5,5,2,1,70,4,3
17082,"CN",4,2,4,1,55,7,4
21205,"SE",2,7,1,1,68,4,1
18630,"CL",4,1,3,0,49,2,2
1330,"DE-W",5,0,2,0,75,4,1
12376,"UA",2,7,4,1,42,2,2
10173,"AR",1,6,5,0,42,4,4
1361,"CY",1,8,5,0,59,4,3
7889,"RU",2,7,1,0,62,5,3
15645,"NZ",4,1,3,0,31,7,4
5344,"VE",1,5,3,0,20,4,2
13869,"TR",5,8,4,0,67,4,3
14745,"BG",3,7,3,0,56,2,3
1029,"US",5,1,3,1,51,2,3
17627,"UA",2,1,4,0,62,2,1
5234,"KR",4,0,5,1,30,2,4
10041,"JP",3,0,3,0,42,2,3
16900,"SE",2,2,4,1,24,2,4
10675,"GB-GBN",2,4,2,0,61,4,3
16247,"RU",1,10,5,0,59,2,4
524,"LV",4,5,3,1,36,2,4
20073,"DE-E",2,1,2,1,75,4,1
5792,"TW",4,1,2,1,49,2,3
20575,"NO",5,3,3,0,61,2,3
11915,"FR",4,3,5,1,32,4,4
3933,"SI",2,10,5,1,56,4,3
10552,"RU",5,-1,4,1,61,2,4
3469,"FR",4,0,1,1,69,2,3
31,"AU",5,7,3,1,56,2,1
152,"UA",5,10,1,1,80,4,1
17034,"UA",2,1,3,1,51,2,3
11490,"UA",4,10,5,1,55,7,1
2694,"ZA",2,1,4,0,34,2,4
6377,"ZA",2,7,1,0,61,2,3
20924,"BG",4,-1,4,0,54,2,4
20701,"DE-W",2,9,3,0,22,4,4
9898,"US",3,2,2,1,81,2,3
2305,"AU",3,1,3,1,18,2,2
5073,"LV",2,-1,4,1,44,2,3
6647,"SE",4,1,5,1,50,7,3
3125,"CH",5,-1,3,1,36,7,3
18813,"FI",2,7,3,0,67,2,3
18969,"PH",3,1,2,0,72,2,1
3507,"TR",4,4,3,1,52,2,1
7725,"NZ",2,8,4,1,45,4,3
12461,"CL",2,4,5,1,29,2,3
774,"PT",1,7,4,0,71,4,3
16274,"KR",2,1,5,0,55,4,3
4956,"SK",4,0,2,0,63,2,3
16135,"HR",3,-1,4,1,25,2,3
13636,"US",3,7,4,1,74,4,1
20610,"SI",3,5,5,1,37,4,4
10798,"ZA",2,7,5,0,46,2,3
4024,"TR",2,7,3,1,74,7,1
15278,"JP",5,1,2,0,57,2,3
10381,"KR",3,-1,3,1,40,7,3
5616,"HU",2,6,4,1,61,2,4
2298,"BE-FLA",2,1,1,0,45,4,3
8739,"ZA",4,0,1,1,47,2,1
4984,"BG",5,1,1,0,60,2,4
18045,"AT",2,1,3,0,54,7,2
13329,"KR",5,0,3,1,52,2,1
7159,"PL",2,7,5,0,52,7,4
904,"KR",4,10,5,0,55,4,2
6142,"ZA",4,1,5,1,59,7,4
19547,"EE",4,1,5,1,25,4,3
19729,"CL",2,1,2,1,52,4,3
3880,"CH",4,3,2,1,64,4,1
13278,"RU",2,2,5,1,38,4,4
12942,"TW",1,1,5,0,47,4,3
6954,"NO",1,1,3,1,59,4,3
4698,"ES",4,1,3,0,40,2,2
4325,"LV",2,7,2,1,78,4,1
6104,"JP",3,7,5,0,54,2,4
12129,"PL",1,-1,3,0,62,4,3
16592,"DK",5,7,3,1,26,2,3
19566,"AR",3,1,5,1,25,7,4
9016,"IL",4,-1,2,1,23,2,4
10454,"CL",2,7,4,0,46,4,4
18433,"ZA",4,1,4,1,18,4,2
19302,"TR",2,9,4,1,62,4,4
457,"PH",3,-1,1,1,57,4,3
3346,"SE",3,3,4,1,54,4,1
16781,"NO",4,-1,5,1,56,2,3
2404,"RU",2,0,5,1,40,4,3
10070,"FR",2,0,4,0,41,7,2
5906,"DK",2,7,2,0,70,2,3
10608,"ZA",2,1,5,0,41,7,4
11304,"SE",3,1,5,0,28,2,3
2810,"AT",5,1,2,0,71,4,1
13719,"UA",4,-1,4,1,42,4,3
14905,"AU",4,0,1,1,35,7,1
18711,"HU",3,2,5,1,24,2,4
1060,"ZA",4,1,1,1,41,4,1
9275,"TW",3,10,5,0,66,4,2
6026,"DK",2,8,5,1,72,4,4
2089,"CH",1,10,4,0,56,4,4
14247,"AR",5,2,5,0,45,2,3
17884,"CN",4,8,1,1,61,2,1
6810,"NO",3,1,5,0,54,4,3
8422,"ZA",3,8,4,0,59,2,3
8112,"HR",2,2,3,0,44,2,4
17794,"ZA",2,7,4,0,39,4,4
15042,"SK",4,6,4,0,54,2,3
7344,"PH",3,1,2,0,36,4,3
18319,"GB-GBN",2,7,3,1,79,2,4
17738,"DK",4,1,2,0,63,4,4
6857,"CN",5,4,2,0,82,4,1
12855,"SI",2,8,5,1,62,2,4
6818,"ZA",3,1,3,0,37,7,4
10621,"ES",2,7,2,1,61,2,1
7822,"UA",3,9,4,1,64,2,3
7110,"FR",3,0,1,1,32,4,1
1287,"IS",5,0,1,0,56,2,1
18752,"CH",2,1,2,0,85,4,3
5327,"LV",3,0,4,0,44,7,4
2012,"CZ",4,1,5,1,27,7,4
8178,"BG",4,-1,4,0,50,3,4
15200,"IT",5,4,5,0,59,2,3
16167,"TR",2,2,1,1,83,4,4
18115,"ES",2,0,2,0,61,2,3
20480,"ES",2,8,2,0,62,4,1
14746,"RU",5,0,1,0,68,2,1
12091,"AR",5,1,5,1,56,2,4
4755,"PH",3,5,2,0,69,2,3
16150,"AT",4,1,5,0,36,2,2
9960,"DE-E",1,10,5,0,51,2,4
14739,"IT",2,7,3,1,72,2,4
18137,"FR",5,4,3,1,43,2,4
3898,"ES",4,2,4,0,62,4,3
2843,"SE",1,9,5,0,50,4,4
20239,"RU",2,10,4,1,63,7,4
12259,"CY",2,1,5,1,45,2,4
20010,"FR",5,0,2,0,72,2,3
14703,"VE",5,7,2,0,71,4,3
6410,"IT",1,6,1,0,71,4,3
8025,"AT",1,5,5,0,42,4,3
6302,"DE-W",4,0,1,1,68,2,4
7157,"CL",2,1,4,1,59,4,3
17973,"CZ",5,1,1,0,54,2,4
12076,"FR",5,0,2,1,53,2,3
17875,"LV",5,1,5,1,28,7,4
15932,"HR",3,1,4,0,66,2,1
15983,"RU",3,0,1,0,36,7,4
10380,"VE",3,9,4,1,18,7,2
5935,"UA",3,1,1,1,68,7,1
10541,"CN",3,1,1,1,63,2,3
16333,"ES",4,7,3,0,67,4,1
13145,"BE-FLA",5,10,1,0,21,2,2
16639,"CY",4,1,4,0,61,2,4
6301,"FR",5,3,2,0,63,4,3
712,"RU",5,0,3,1,52,2,3
10416,"BG",5,1,1,0,43,2,3
8070,"BE-FLA",3,0,3,0,52,2,3
9317,"PL",3,1,4,1,39,3,4
4702,"SE",5,1,3,1,33,7,4
8189,"LV",2,3,5,1,57,4,4
10456,"EE",3,0,3,1,36,2,1
4490,"BE-FLA",4,2,3,1,48,2,4
4672,"FR",2,3,5,0,26,7,4
3457,"NO",3,8,5,1,54,4,4
17415,"TW",3,5,2,1,78,4,4
19331,"TR",5,7,2,0,71,4,3
19594,"CH",5,10,5,0,56,2,4
8589,"SK",2,10,5,1,80,7,3
3455,"IL",4,1,2,1,77,2,4
4996,"BE-FLA",4,1,3,1,53,7,4
13514,"IT",4,7,2,0,72,7,3
20250,"JP",4,1,5,1,34,4,3
11639,"CL",4,1,1,1,72,2,4
6313,"PL",2,7,2,0,77,4,3
13505,"SE",3,-1,3,0,23,2,1
1362,"HU",5,0,1,1,32,2,2
9301,"BE-FLA",5,-1,2,1,39,2,2
6894,"NO",4,0,1,0,93,2,1
13125,"NO",2,9,5,0,57,2,3
1843,"ZA",1,7,4,0,20,7,2
19242,"CN",5,0,2,1,29,7,3
8945,"RU",1,3,2,1,66,2,3
9682,"HR",3,1,4,0,52,2,3
2234,"DK",3,-1,5,0,31,3,4
9381,"NZ",2,1,3,1,56,7,1
16933,"GB-GBN",1,3,4,1,44,4,3
9085,"HU",1,7,3,1,36,4,4
13017,"CN",5,7,3,1,54,4,3
21125,"FR",3,3,1,1,60,4,1
19228,"PL",4,1,5,0,34,2,3
13374,"JP",3,-1,1,1,35,4,3
5498,"HU",2,1,4,1,37,3,4
13746,"KR",3,1,4,0,73,7,1
10135,"DE-W",1,3,5,0,51,2,3
10250,"TR",3,0,3,1,43,4,1
2467,"AR",2,7,5,1,46,2,3
367,"SK",4,7,2,1,62,2,3
10901,"CZ",4,6,1,0,59,2,4
9091,"FI",3,6,3,1,44,4,2
103,"TW",4,1,4,1,59,2,3
12164,"DK",1,9,5,1,48,4,4
1161,"ZA",3,6,1,1,20,2,3
1302,"ES",1,7,4,0,72,4,4
12586,"AT",4,1,1,1,81,2,3
16370,"ZA",4,8,1,0,48,7,2
12770,"US",4,1,2,1,24,2,3
14008,"HU",3,8,4,1,57,4,4
11630,"UA",5,1,2,0,63,2,3
5459,"LV",3,-1,3,0,39,2,3
10624,"PH",5,7,2,0,90,4,1
2965,"TR",4,3,3,1,18,2,2
19758,"CN",4,2,2,0,67,2,3
5315,"ZA",4,8,2,0,62,7,3
6261,"JP",5,1,1,1,53,2,3
8285,"CL",4,1,4,1,49,7,4
18926,"CN",4,3,4,0,22,2,2
14901,"AR",5,1,1,0,71,2,3
10340,"FI",5,10,4,1,63,7,3
5496,"SI",4,2,4,0,53,2,3
13875,"DK",5,1,4,1,20,2,3
1090,"PH",4,0,1,1,28,2,3
18891,"US",1,7,3,1,57,4,3
12274,"FI",5,2,5,1,31,4,2
1062,"CH",2,7,5,0,61,2,4
20996,"CZ",5,-1,3,1,39,3,4
14631,"US",2,7,5,0,57,2,1
19303,"CZ",3,1,4,0,60,4,4
5082,"DK",2,2,1,1,49,2,4
14197,"DE-W",1,8,2,1,63,2,3
14528,"SK",3,7,5,0,50,2,3
2233,"SE",4,7,3,1,51,7,4
15222,"PL",2,1,1,0,36,7,3
9063,"PL",2,0,5,1,53,7,4
10191,"KR",5,1,2,1,24,7,3
15514,"CL",1,2,4,1,35,4,4
16725,"IL",2,10,4,0,36,4,4
13354,"AU",3,-1,3,1,32,7,2
17038,"ZA",1,-1,4,0,48,4,4
20813,"CN",3,9,4,0,45,2,4
13424,"HU",4,1,5,1,54,2,4
4926,"CH",4,7,2,0,66,4,3
7939,"BE-FLA",4,0,2,0,45,2,3
13283,"UA",5,7,1,0,73,2,1
8532,"TW",5,0,3,1,36,2,3
7891,"ZA",4,1,1,1,72,4,1
20828,"HU",2,-1,1,0,41,2,1
1318,"AT",3,0,5,1,27,7,4
16935,"SI",1,7,4,0,38,4,4
781,"NO",3,0,5,1,50,4,3
19587,"US",2,10,4,1,60,7,3
9974,"JP",3,1,2,1,22,4,4
14393,"SK",4,1,4,1,38,2,3
6512,"SI",3,1,1,0,70,5,1
15136,"US",2,0,3,0,43,4,3
10894,"IL",2,9,4,0,63,2,4
4353,"BE-FLA",4,2,2,1,43,2,3
12338,"UA",4,1,5,0,24,4,3
4023,"ZA",5,-1,2,0,80,2,1
11989,"CY",5,7,3,0,49,2,3
6365,"US",2,10,5,0,57,2,4
1620,"VE",2,7,2,0,66,7,3
10074,"BG",3,4,1,1,73,4,1
15696,"AU",3,4,4,0,27,7,3
17896,"ZA",3,7,1,0,49,2,3
12530,"TW",3,8,3,1,48,4,3
9726,"ZA",4,1,4,0,39,2,4
4832,"TW",4,1,5,0,26,4,3
16240,"DE-W",4,7,4,1,18,7,2
1246,"RU",1,0,4,1,53,4,3
13569,"CH",5,0,5,1,30,7,4
2458,"SE",2,1,5,0,63,7,4
20172,"AU",4,0,1,0,22,2,4
4017,"AT",3,10,4,1,17,2,1
9647,"US",4,-1,5,0,37,2,4
14452,"FI",1,3,5,1,24,4,4
5144,"PT",4,8,3,0,29,7,4
15664,"IT",5,0,2,1,61,2,1
20342,"TW",3,3,4,0,57,4,3
12384,"US",2,1,4,1,42,4,2
11272,"LV",2,1,4,1,35,7,4
13846,"CN",5,7,3,0,56,2,3
20007,"AU",3,1,4,1,39,7,3
11156,"TW",1,6,4,1,44,4,4
9497,"IL",4,7,4,1,43,2,3
11246,"TR",4,5,5,1,50,2,4
16205,"PH",2,-1,3,1,21,7,2
17432,"KR",5,1,2,0,63,3,3
16913,"KR",3,1,3,1,41,4,1
5053,"CY",2,1,4,0,39,7,4
7879,"HR",2,0,3,0,50,2,1
18612,"UA",5,0,2,1,26,4,4
12077,"VE",3,8,5,1,53,4,1
1244,"SE",3,1,4,1,29,4,4
4876,"CN",2,1,3,1,36,2,4
4767,"UA",2,0,2,0,73,4,2
10619,"CH",4,6,2,0,52,2,1
4356,"CH",4,1,1,1,39,4,4
16023,"AU",4,3,4,0,67,4,3
13902,"UA",4,10,2,0,64,4,1
13801,"TR",5,0,2,1,46,4,1
14164,"BG",4,1,1,1,76,7,1
16293,"TW",5,3,5,1,47,7,3
12857,"PT",2,3,3,1,30,7,4
5421,"EE",3,1,2,1,64,3,3
12611,"RU",2,1,3,1,34,7,3
16563,"CL",4,7,5,1,48,4,1
2426,"NO",5,-1,1,0,39,4,3
6034,"US",4,1,3,0,40,2,3
20950,"FI",5,0,2,1,49,7,3
671,"DE-W",3,1,4,1,42,7,4
9681,"US",2,10,5,1,34,4,4
14804,"KR",4,1,5,1,51,7,3
10304,"IT",4,-1,3,1,35,2,4
9369,"CL",5,0,3,1,43,4,2
20681,"FR",2,10,2,1,73,7,1
19727,"SI",5,6,1,0,84,2,1
10564,"PT",2,2,4,0,50,4,4
7475,"SK",2,1,3,0,51,2,4
20056,"SK",4,1,3,1,42,2,1
2726,"KR",3,5,5,1,47,3,2
9727,"CL",3,3,1,1,32,4,3
19218,"NZ",2,1,3,1,40,2,3
7307,"FR",2,1,1,1,35,7,3
10276,"CN",3,1,4,0,55,4,3
21102,"CN",2,6,4,1,48,4,3
18947,"PT",4,3,3,1,37,3,4
19109,"UA",2,7,3,1,53,4,4
17120,"IS",3,1,4,1,21,2,2
17945,"PL",3,1,3,1,57,2,4
11854,"UA",4,0,3,1,36,2,4
477,"TW",1,4,3,0,56,4,2
17756,"AU",3,8,3,1,33,2,4
20714,"TW",4,1,5,0,31,7,3
11223,"SE",1,8,4,1,57,4,3
14422,"AT",2,-1,2,1,48,4,3
19874,"UA",1,0,3,1,25,5,1
1355,"NZ",4,0,5,0,44,2,1
9627,"PL",3,0,4,1,50,2,4
6322,"DK",4,3,4,1,32,2,4
17066,"CN",2,0,1,1,25,2,4
20810,"IL",4,5,2,1,42,1,1
12644,"RU",4,3,3,1,37,2,2
8392,"CZ",4,4,5,0,50,2,2
8896,"UA",4,0,5,0,29,4,2
8071,"FI",2,7,4,0,64,2,1
13795,"PT",2,5,5,0,41,4,4
2670,"TW",4,5,5,1,33,2,4
9421,"SK",4,6,4,0,85,4,2
3075,"US",4,4,2,1,78,4,1
20746,"FR",5,4,2,0,25,4,1
7948,"CZ",4,1,1,1,31,2,4
19267,"TR",4,0,1,0,23,2,1
3147,"GB-GBN",5,7,2,1,41,4,1
17236,"FR",5,2,4,0,26,4,1
14683,"IT",2,0,1,0,51,5,1
19502,"IT",4,0,4,1,58,2,1
7199,"CH",5,3,4,0,46,2,2
9822,"CH",5,0,2,0,21,1,1
19424,"US",5,0,1,1,43,4,1
16474,"TR",5,1,2,0,27,5,1
14552,"HU",4,0,4,0,70,4,1
9807,"HR",5,0,1,1,43,2,1
17305,"CH",4,6,4,0,50,2,1
1096,"FR",5,6,5,1,52,2,2
5890,"CL",4,0,2,1,56,2,1
20942,"CL",4,3,3,1,54,2,1
3395,"FR",5,5,1,1,64,2,1
14507,"TR",4,0,2,1,55,5,2
18539,"TW",2,0,1,1,70,4,4
11932,"SE",4,0,1,0,49,2,1
17716,"ES",4,1,4,0,28,5,1
6621,"CL",4,2,5,1,28,2,1
6424,"US",4,1,2,0,48,2,1
19241,"IL",4,1,2,1,57,2,1
1005,"CN",4,2,5,1,37,2,1
14756,"CN",4,7,4,0,69,2,1
12686,"NZ",2,7,5,1,50,4,1
20489,"HU",5,0,3,0,46,5,1
3804,"FI",5,0,3,0,43,5,1
5453,"US",5,3,4,0,63,4,2
21076,"US",5,0,1,1,46,5,1
2632,"LV",5,-1,5,1,52,5,4
11589,"EE",3,3,5,0,36,4,4
14468,"IL",2,6,5,1,59,2,4
18956,"IL",3,0,1,1,55,2,4
5943,"HU",4,4,3,1,52,5,1
9641,"ES",2,2,4,0,67,2,2
226,"US",4,5,4,0,69,2,1
17465,"HR",4,4,2,0,51,2,1
2008,"RU",5,0,2,1,57,2,1
15283,"PL",5,1,1,1,65,2,1
13473,"VE",4,0,1,1,45,4,4
11203,"TW",5,0,3,1,67,2,1
16965,"DK",5,0,1,0,73,4,1
16818,"PL",5,0,1,0,66,4,1
6291,"CH",5,5,2,1,46,2,1
7458,"BG",3,6,2,0,38,4,1
12746,"ES",4,1,1,0,29,5,1
16961,"SK",4,0,1,1,37,2,1
12236,"CY",4,4,4,1,34,5,1
16878,"TR",4,3,4,1,36,2,1
3076,"DK",2,4,3,1,49,4,1
8985,"HR",4,0,1,1,18,5,1
19607,"UA",4,1,4,1,19,5,1
7801,"TW",4,2,5,1,26,5,1
7488,"RU",3,3,4,0,31,2,2
17771,"KR",5,0,3,1,46,2,2
1812,"PH",3,10,4,0,68,2,2
1732,"IL",5,0,1,1,75,4,1
3120,"HU",4,0,1,0,60,5,1
17201,"US",5,2,1,1,55,2,1
3402,"TW",1,0,5,0,34,4,2
2218,"SK",5,0,2,1,50,5,1
15416,"NO",4,0,1,0,50,4,1
19364,"PT",4,0,1,0,59,2,1
6686,"DK",3,0,4,1,48,6,1
20880,"FI",4,0,1,0,49,2,1
4970,"CL",4,0,2,1,63,2,1
16159,"CY",5,6,5,0,56,4,2
20909,"CY",4,8,5,0,43,4,1
19616,"PH",5,0,3,0,72,2,1
18497,"ES",5,0,3,1,52,2,1
12510,"AU",2,0,4,1,37,2,4
16805,"DE-W",4,0,1,0,49,2,1
19677,"CH",3,4,1,1,77,4,1
4350,"TR",4,2,1,1,66,2,1
11522,"SK",3,0,4,0,41,4,2
17947,"UA",4,6,3,1,55,4,1
18959,"AU",4,0,3,1,34,5,1
6696,"UA",5,0,1,1,70,4,1
13886,"IL",3,0,3,0,52,2,1
7808,"CZ",3,3,5,0,53,4,4
3671,"LV",2,3,5,1,55,2,4
8540,"HU",5,0,4,0,55,2,1
15795,"LV",4,2,3,0,33,2,4
14439,"FR",5,1,2,0,48,2,1
4938,"TR",5,0,3,1,77,2,1
10587,"TW",4,1,5,1,51,4,4
13593,"IT",4,2,1,1,33,2,2
1001,"SE",5,0,2,0,62,2,1
10275,"AT",4,3,3,1,43,2,1
10248,"HR",4,7,5,0,29,2,1
872,"ZA",4,3,3,0,54,2,1
14610,"AU",4,0,1,0,18,2,1
3307,"PT",4,4,5,0,51,2,1
4842,"CN",4,4,1,1,61,2,1
20142,"IT",4,4,5,0,40,4,4
16057,"KR",3,1,5,0,45,2,1
6175,"EE",1,9,5,0,47,2,2
2968,"DK",4,2,3,1,69,4,1
9162,"CH",5,0,2,1,68,2,1
12647,"CH",5,2,1,1,29,4,2
15056,"HU",5,0,1,0,59,2,1
16355,"CN",5,9,5,0,73,4,4
20128,"ZA",4,0,2,1,60,2,1
5674,"US",5,0,1,1,44,5,1
3220,"TR",5,0,4,0,49,4,1
6950,"UA",5,0,1,0,42,5,1
20161,"CN",4,0,2,0,59,5,1
7827,"DE-W",5,0,2,1,26,2,4
11747,"BG",5,0,3,1,36,6,1
17471,"AU",5,0,3,1,57,2,1
8354,"UA",4,9,5,0,35,4,1
18779,"KR",4,0,1,1,22,2,2
17549,"FR",2,2,1,1,21,4,2
4124,"ZA",3,2,4,0,23,4,2
17026,"KR",2,1,5,0,32,4,4
18895,"VE",5,0,2,1,24,2,1
3116,"LV",2,1,5,0,54,4,2
5384,"PL",5,1,5,1,53,2,1
15505,"NO",2,0,2,0,21,2,2
13394,"JP",4,0,5,0,49,4,1
2510,"BE-FLA",5,0,3,1,39,2,4
9291,"CN",2,1,5,1,37,4,4
2349,"TR",5,0,4,0,38,5,1
17457,"LV",4,3,3,0,30,4,2
10516,"BE-FLA",3,0,5,0,27,5,1
13606,"BE-FLA",5,0,1,0,22,2,1
321,"SE",3,0,3,1,20,4,2
2542,"CL",4,0,3,1,26,2,1
8059,"ES",5,0,1,1,52,5,1
4155,"CY",5,2,4,0,53,2,1
19053,"SI",5,1,1,1,23,2,1
17299,"FR",4,5,5,1,65,2,4
18971,"DK",2,7,5,0,54,2,2
20187,"US",4,6,4,0,59,2,1
16598,"BG",4,0,4,1,58,4,1
14856,"EE",4,0,2,1,57,2,1
15796,"US",4,2,5,1,28,2,2
13735,"HR",4,2,4,0,56,2,4
16840,"DK",1,10,5,0,71,4,4
16123,"CN",4,2,1,1,69,5,1
14333,"NO",4,1,3,0,49,2,1
16779,"PL",4,3,3,0,32,2,4
21135,"AR",2,8,5,0,47,4,4
1529,"TW",4,10,1,1,19,5,1
13124,"BE-FLA",2,1,5,0,30,4,2
3404,"RU",5,0,1,0,50,2,1
11697,"ZA",4,0,5,0,22,1,1
5769,"JP",2,0,5,0,48,5,1
3781,"CH",4,3,4,0,23,4,1
4417,"US",4,7,4,0,47,2,2
9931,"CH",4,6,3,1,88,2,1
10898,"FR",5,1,4,1,61,2,1
15167,"TW",3,3,4,0,69,2,1
6092,"IS",2,0,5,1,24,2,2
14051,"PL",5,2,5,0,43,5,1
14575,"PL",2,10,5,0,53,4,4
16117,"ZA",4,1,3,0,43,2,1
14185,"HR",2,1,4,0,34,5,1
1966,"VE",5,0,4,1,63,2,2
8638,"CL",2,0,4,1,50,5,1
19722,"BE-FLA",5,0,1,1,41,2,1
3473,"CN",3,2,4,1,22,2,1
8672,"NZ",3,0,4,0,47,5,1
17975,"CL",1,1,3,0,70,4,1
16889,"IT",5,10,5,0,50,2,2
20180,"KR",4,4,2,0,34,5,2
4036,"HU",1,1,1,1,24,4,4
14931,"BG",2,0,1,1,60,2,2
20451,"BG",5,0,5,0,49,5,4
19933,"FR",4,0,2,1,43,4,1
9862,"NO",4,0,5,1,48,2,1
8084,"AU",4,1,5,1,23,5,1
4316,"AU",3,1,3,0,38,2,2
6350,"UA",5,2,5,1,48,2,2
8505,"TW",5,1,4,0,57,2,1
12095,"EE",5,0,3,0,64,5,1
19967,"JP",5,3,2,1,57,5,4
13446,"ZA",5,0,1,0,67,2,1
12229,"LV",2,6,5,1,63,2,1
9164,"PT",3,0,1,0,48,2,1
9278,"BG",4,0,4,1,65,2,2
8868,"PT",2,4,5,0,32,4,1
15001,"LV",5,0,3,1,41,5,1
7143,"US",5,1,3,1,48,5,2
4572,"NO",5,0,1,0,70,2,1
3717,"AU",5,0,3,0,39,4,1
1679,"HR",3,0,1,1,35,5,1
10314,"IT",2,0,2,0,40,5,1
13022,"NO",3,0,1,1,23,5,2
15940,"CZ",2,0,5,1,47,2,1
13277,"CN",2,2,3,0,46,5,1
14390,"IS",5,2,4,0,40,2,2
19543,"BE-FLA",2,0,3,0,59,4,1
588,"IS",4,0,1,0,81,4,1
12141,"AR",4,2,3,1,59,4,1
12068,"NZ",4,0,4,0,63,2,1
18946,"TW",4,2,3,0,62,2,1
19552,"AT",5,1,4,1,70,4,1
11031,"DK",3,0,2,0,67,2,1
15875,"IS",5,0,1,1,22,2,1
612,"PH",4,1,5,1,44,4,2
4879,"SE",4,3,5,0,58,2,1
437,"CY",2,0,5,1,34,4,2
9649,"SI",4,8,4,0,63,4,2
5747,"TW",5,0,3,1,53,2,1
3894,"PL",1,0,5,0,20,2,2
14574,"NO",5,0,5,0,53,5,1
20708,"BG",4,0,2,0,65,4,1
4900,"ES",4,0,4,1,70,4,1
1676,"CL",5,1,5,0,33,5,1
3423,"HU",4,0,3,1,25,2,2
9144,"KR",2,3,4,0,54,4,1
976,"CL",4,0,2,0,46,2,2
2307,"EE",3,9,3,0,62,2,1
12039,"US",3,0,2,1,46,2,1
20940,"PL",5,3,2,0,35,4,1
7060,"NO",4,6,4,0,59,4,4
6990,"ZA",4,6,3,1,28,4,1
16137,"IS",5,6,1,1,33,4,1
6542,"EE",5,7,5,1,43,2,4
20802,"NZ",4,3,4,1,41,2,1
8463,"AT",3,5,5,1,58,2,2
6187,"VE",4,0,2,1,80,2,1
11848,"TR",4,0,2,0,21,1,1
15510,"FR",3,0,3,1,55,4,2
12483,"FR",3,5,4,0,74,5,2
2500,"TR",5,8,4,1,60,2,1
21157,"BG",5,0,2,1,74,2,1
2155,"US",4,0,4,0,39,2,4
6438,"CL",4,3,2,1,66,2,1
10355,"SE",4,5,3,0,30,2,1
44,"CZ",4,2,3,1,40,6,2
18535,"TW",5,3,3,0,39,2,1
8971,"PL",4,0,1,1,61,4,1
9197,"TW",4,0,4,0,56,2,1
20403,"BE-FLA",4,0,4,1,75,2,1
4674,"CN",4,0,1,0,68,2,1
19164,"CN",4,0,4,0,64,2,4
13657,"LV",4,2,1,1,54,4,1
6432,"ZA",4,1,1,1,26,5,2
11699,"HR",4,1,1,1,27,4,1
1189,"FR",1,2,4,0,36,4,2
2033,"EE",1,4,4,0,26,4,2
11291,"CY",1,2,4,0,26,4,2
